531,-16985.882475887232,7352.146766685657,9275.499921491715,-8132.2733558811,-3830.233517841146,-7574.230517649683,14241.259137651581,5846.078618931599,-7833.446448785468,21684.31121779954,36840.030682492565
532,-16985.882475888357,7352.146766685881,9275.499921492301,-8132.273355880752,-3830.233517841436,-7574.230517649092,14241.259137652814,5846.078618931118,-7833.446448784322,21684.311217799783,1704299.6705869078
533,-16985.882475888357,7352.146766685881,9275.499921492301,-8132.273355880752,-3830.233517841436,-7574.230517649092,14241.259137652814,5846.078618930653,-7833.446448784322,21684.311217800714,-281489.7849596578
534,-16985.88247589022,7352.146766685881,9275.499921494164,-8132.273355880752,-3830.233517841436,-7574.230517649092,14241.259137652814,5846.078618930653,-7833.446448784322,21684.311217799783,-308684.4136891158
535,-16985.88247589022,7352.146766685881,9275.499921495095,-8132.273355880752,-3830.233517841436,-7574.230517649092,14241.259137652814,5846.078618930653,-7833.446448784322,21684.311217803508,-740426.6043634326
536,-16985.882475892082,7352.146766685881,9275.499921495095,-8132.273355880752,-3830.233517841436,-7574.2305176481605,14241.259137652814,5846.078618930653,-7833.446448784322,21684.311217803508,-588335.805845936
537,-16985.882475893945,7352.146766685881,9275.499921495095,-8132.273355880752,-3830.2335178419016,-7574.2305176481605,14241.259137652814,5846.078618930653,-7833.446448784322,21684.311217803508,-207168.98674268503
598,-212.06923588787154,37.32908122836036,-27.031169901362546,25.24435588410334,-23.121916971391745,-87.42044358051332,64.1582266296358,-105.6455112830161,33.31560608897596,114.83194787509001,0
460,90.94101730700785,23.36709938606129,-120.28021947170213,-116.17154258726596,160.97502729307945,83.69295974881346,-14.506524226518637,128.0763439035354,-142.41289459498174,-32.74493721173592,0
1731,-15.307836532000946,-28.580049110042317,15.156383464771276,-114.56077129833868,126.09309794232956,-66.2892350113277,31.453512113469728,-21.213170450339526,131.58854375146072,7.562554446767794,0
1732,2300.2652760565384,-6876.673847376327,6163.811665569492,-26911.83137419352,16576.207242840377,16722.116443901796,-8646.284174075563,-837.2489541851761,-6705.829992392902,2752.7941800078397,145.4605752340271
1733,2300.2652760567144,-6876.673847376369,6163.811665569432,-26911.831374194473,16576.2072428409,16722.11644390039,-8646.284174074419,-837.2489541852847,-6705.829992393032,2752.7941800076514,-23.872557020311888
1734,2300.2652760567144,-6876.673847376369,6163.811665569432,-26911.831374194473,16576.2072428409,16722.11644390039,-8646.284174074419,-837.2489541852847,-6705.829992393032,2752.7941800076514,-93.72704997229879
1735,2300.2652760567144,-6876.673847376369,6163.811665569432,-26911.831374194473,16576.2072428409,16722.11644390039,-8646.284174073488,-837.2489541852847,-6705.829992393032,2752.7941800076514,-268.07698009550654
1736,2300.2652760567144,-6876.673847376369,6163.811665569432,-26911.831374194473,16576.2072428409,16722.11644390039,-8646.284174073488,-837.2489541852847,-6705.829992393032,2752.7941800076514,30.125196717191784
1737,2300.2652760567144,-6876.673847376369,6163.811665569432,-26911.831374194473,16576.2072428409,16722.11644390039,-8646.284174073488,-837.2489541852847,-6705.829992393032,2752.7941800076514,36.06813987032571
1738,2300.2652760564815,-6876.673847376369,6163.811665569432,-26911.831374194473,16576.207242842764,16722.11644390039,-8646.284174073488,-837.2489541852774,-6705.829992393963,2752.7941800076514,364.3697369301725
1739,2300.2652760562487,-6876.673847376369,6163.811665569432,-26911.831374194473,16576.207242842764,16722.11644390039,-8646.284174073488,-837.2489541852847,-6705.829992393963,2752.7941800074186,729.5261487069704
1740,2300.2652760562487,-6876.673847376369,6163.811665570363,-26911.831374194473,16576.207242842764,16722.116443902254,-8646.284174073488,-837.2489541854011,-6705.829992393963,2752.794180007186,1145.400814575988
1741,2300.2652760562487,-6876.673847376369,6163.811665570363,-26911.831374194473,16576.207242842764,16722.116443902254,-8646.284174072556,-837.2489541854011,-6705.829992393963,2752.7941800074186,921.1971845444623
1742,2300.2652760562487,-6876.673847376369,6163.811665570363,-26911.831374194473,16576.207242842764,16722.116443902254,-8646.284174073488,-837.2489541854011,-6705.829992393963,2752.794180007186,838.0800287817037
1743,2300.2652760562487,-6876.673847376369,6163.811665570829,-26911.831374194473,16576.207242842764,16722.116443902254,-8646.284174073488,-837.2489541854011,-6705.829992393963,2752.794180007186,710.3492501391181
1744,2300.2652760562505,-6876.673847376369,6163.811665570363,-26911.831374194473,16576.207242842764,16722.116443902254,-8646.284174072556,-837.2489541854011,-6705.829992393963,2752.794180007186,548.840850856777
1745,2300.2652760562487,-6876.673847376369,6163.811665570363,-26911.831374194473,16576.207242842764,16722.116443902254,-8646.284174072556,-837.2489541852847,-6705.829992393032,2752.7941800074186,571.2940549437715
1746,2300.2652760562487,-6876.673847376369,6163.811665570363,-26911.831374194473,16576.207242842764,16722.116443904117,-8646.284174072556,-837.2489541852847,-6705.829992393032,2752.7941800074186,408.90554873944075
1747,2300.2652760562487,-6876.673847376369,6163.811665571295,-26911.831374194473,16576.207242842764,16722.116443904117,-8646.284174072556,-837.2489541852847,-6705.829992393032,2752.794180007186,583.3571414830803
1748,2300.2652760562487,-6876.673847376369,6163.811665571295,-26911.831374194473,16576.207242842764,16722.116443904117,-8646.284174072556,-837.2489541852847,-6705.829992393963,2752.794180007186,527.8270469439591
1749,2300.265276056016,-6876.673847376369,6163.811665571295,-26911.831374194473,16576.207242842764,16722.116443904117,-8646.284174071625,-837.2489541852847,-6705.829992393963,2752.794180007186,394.58390670605104
1750,2300.265276056016,-6876.673847376369,6163.81166557176,-26911.831374194473,16576.207242842764,16722.116443904117,-8646.284174071625,-837.2489541851719,-6705.829992393963,2752.7941800074186,300.1644331720671
1751,2300.265276056016,-6876.673847375438,6163.811665572226,-26911.831374194473,16576.207242842764,16722.116443904117,-8646.284174071741,-837.2489541851683,-6705.829992393963,2752.7941800076514,-26.263855588821116
1752,2300.2652760562523,-6876.673847375438,6163.811665572226,-26911.831374194473,16576.207242842764,16722.116443904117,-8646.284174072556,-837.2489541851683,-6705.829992393963,2752.7941800076514,-240290.54885471388
1753,2300.2652760562487,-6876.673847375438,6163.811665572226,-26911.831374194473,16576.207242842764,16722.116443904117,-8646.284174072556,-837.2489541851683,-6705.829992393963,2752.7941800076514,81.46315612376202
